AnswerID-MenuID-situation.key,AnswerID,MenuID,VirtualFlag,situation,menu_calorie,menu_salt,menu_genre,menu_foodstuff,menu_foodstyle,rating,reason_healthy,reason_easy2eat,reason_high_calorie,reason_plenty,reason_quick2eat,reason_usual_food,reason_solty_food,reason_fat_food,reason_sour_food,reason_spicy_food,reason_sweet_food,reason_bitter_food,reason_umami_food,reason_strong_food,reason_lasting_satisfactory_food,reason_warm_food,reason_favorite_foodstuff,reason_favorite_food_type,reason_favorite_genre,user_gender,user_age_class_5,user_height,user_weight,user_occupation,user_frequency_book,user_frequency_comic,user_genre_book,user_frequency_kando_book,user_frequency_tv,user_frequency_kando_tv,user_imagination,user_diff_imagination,user_frequency_handmade,user_frequency_bento,user_frequency_eatout,user_body_style,user_enough_sports,user_frequency_physical_work,user_frequency_smoking,user_frequency_drinking,user_eat_correct,user_eat_speed,concious_food,concious_health,concious_easy2eat,concious_highcalorie,concious_size,concious_usual,concious_satisfaction,concious_solt,concious_fat,concious_sour,concious_sweet,concious_spicy,concious_bitter,concious_umami,concious_strong,concious_genre,like_japanese,like_chineese,like_western,concious_foodtype,like_noodle,like_bowl,like_set_menu,concious_foodstuff,like_fish,like_beaf,like_pork,like_chicken,like_vegetable,situation_virtual_hungryness,situation_real_hungryness
40-6-normal,40,6,1,normal,large,small,Western,beef,DON,2,3,2,2,2,2,3,3,3,3,2,3,3,3,2,2,2,3,2,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,normal,hungry
40-6-hungry,40,6,0,hungry,large,small,Western,beef,DON,1,3,1,2,1,1,3,3,3,4,2,4,5,2,1,1,2,3,3,1,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,NA,hungry
40-6-full,40,6,1,full,large,small,Western,beef,DON,1,3,2,3,2,2,3,3,3,3,2,3,3,3,2,4,3,3,3,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,full,hungry
40-8-normal,40,8,1,normal,small,large,Chinese,none,MEN,2,4,2,2,3,2,2,2,3,3,3,3,3,2,2,2,2,3,3,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,normal,hungry
40-8-hungry,40,8,0,hungry,small,large,Chinese,none,MEN,2,3,1,3,2,1,2,2,3,3,3,3,5,2,2,2,1,2,2,2,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,NA,hungry
40-8-full,40,8,1,full,small,large,Chinese,none,MEN,2,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,full,hungry
40-12-hungry,40,12,0,hungry,small,small,Western,none,MEN,3,4,2,2,2,2,2,2,3,1,3,3,2,2,2,2,2,4,3,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,NA,hungry
40-12-normal,40,12,1,normal,small,small,Western,none,MEN,5,3,2,2,1,2,3,3,3,2,3,3,3,3,2,2,2,3,3,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,normal,hungry
40-12-full,40,12,1,full,small,small,Western,none,MEN,5,3,2,3,4,2,3,3,4,1,3,3,3,4,2,2,2,3,3,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,full,hungry
40-14-hungry,40,14,0,hungry,small,large,Japanese,fish,SET,5,2,3,5,5,5,3,3,5,3,3,2,3,4,4,5,2,3,4,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,NA,hungry
40-14-normal,40,14,1,normal,small,large,Japanese,fish,SET,5,2,3,5,5,5,5,3,5,3,3,3,3,4,4,5,2,3,3,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,normal,hungry
40-14-full,40,14,1,full,small,large,Japanese,fish,SET,5,2,5,5,5,5,4,3,5,3,3,2,3,3,4,5,4,3,3,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,full,hungry
40-20-hungry,40,20,0,hungry,small,large,Japanese,vegetable,MEN,4,3,2,5,5,1,2,3,5,3,3,3,3,4,3,4,5,3,3,2,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,NA,hungry
40-20-normal,40,20,1,normal,small,large,Japanese,vegetable,MEN,3,3,2,5,5,1,3,3,5,3,3,3,3,3,5,4,4,3,3,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,normal,hungry
40-20-full,40,20,1,full,small,large,Japanese,vegetable,MEN,2,3,1,5,5,2,3,3,5,3,3,3,3,3,5,4,5,3,2,3,1,-24,tall,normal,10,2,3,5,4,4,2,2,1,1,4,4,4,5,6,5,4,4,5,2,2,2,1,2,1,1,1,1,5,1,2,5,2,1,4,2,2,2,4,1,4,5,2,5,1,2,5,5,full,hungry
40-20-normal,40,20,1,normal,small,large,Japanese,vegetable,MEN,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,normal,full
40-20-hungry,40,20,1,hungry,small,large,Japanese,vegetable,MEN,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,hungry,full
40-20-full,40,20,0,full,small,large,Japanese,vegetable,MEN,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,NA,full
40-14-full,40,14,0,full,small,large,Japanese,fish,SET,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,NA,full
40-14-normal,40,14,1,normal,small,large,Japanese,fish,SET,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,normal,full
40-14-hungry,40,14,1,hungry,small,large,Japanese,fish,SET,3,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,hungry,full
40-12-full,40,12,0,full,small,small,Western,none,MEN,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,NA,full
40-12-normal,40,12,1,normal,small,small,Western,none,MEN,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,normal,full
40-12-hungry,40,12,1,hungry,small,small,Western,none,MEN,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,hungry,full
40-8-normal,40,8,1,normal,small,large,Chinese,none,MEN,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,normal,full
40-8-hungry,40,8,1,hungry,small,large,Chinese,none,MEN,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,hungry,full
40-8-full,40,8,0,full,small,large,Chinese,none,MEN,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,3,2,1,2,1,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,NA,full
40-6-normal,40,6,1,normal,large,small,Western,beef,DON,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,normal,full
40-6-full,40,6,0,full,large,small,Western,beef,DON,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,NA,full
40-6-hungry,40,6,1,hungry,large,small,Western,beef,DON,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,-24,tall,normal,10,1,2,5,3,3,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,3,3,hungry,full
43-2-full,43,2,0,full,large,large,Japanese,beef,SET,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,NA,full
43-2-hungry,43,2,1,hungry,large,large,Japanese,beef,SET,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,hungry,full
43-2-normal,43,2,1,normal,large,large,Japanese,beef,SET,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,normal,full
43-9-hungry,43,9,1,hungry,small,large,Japanese,none,MEN,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,hungry,full
43-9-full,43,9,0,full,small,large,Japanese,none,MEN,2,3,2,3,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,NA,full
43-9-normal,43,9,1,normal,small,large,Japanese,none,MEN,5,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,normal,full
43-11-normal,43,11,1,normal,large,large,Japanese,none,DON,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,normal,full
43-11-full,43,11,0,full,large,large,Japanese,none,DON,2,3,1,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,NA,full
43-11-hungry,43,11,1,hungry,large,large,Japanese,none,DON,1,3,1,3,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,hungry,full
43-15-hungry,43,15,1,hungry,small,large,Japanese,fish,SET,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,4,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,hungry,full
43-15-full,43,15,0,full,small,large,Japanese,fish,SET,5,3,3,3,3,3,3,2,3,1,3,3,3,3,3,4,3,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,NA,full
43-15-normal,43,15,1,normal,small,large,Japanese,fish,SET,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,normal,full
43-18-hungry,43,18,1,hungry,small,small,Chinese,none,DON,1,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,hungry,full
43-18-full,43,18,0,full,small,small,Chinese,none,DON,1,3,1,3,2,1,2,3,3,3,3,3,3,2,3,2,2,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,NA,full
43-18-normal,43,18,1,normal,small,small,Chinese,none,DON,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,1,30-34,normal,normal,1,5,5,3,2,2,2,2,2,2,3,3,3,2,3,3,4,5,1,5,4,1,2,2,1,1,4,2,5,1,5,5,2,1,5,4,2,2,5,4,2,1,3,4,2,3,3,5,normal,full
43-18-full,43,18,1,full,small,small,Chinese,none,DON,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,full,hungry
43-18-hungry,43,18,0,hungry,small,small,Chinese,none,DON,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,NA,hungry
43-18-normal,43,18,1,normal,small,small,Chinese,none,DON,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,normal,hungry
43-15-full,43,15,1,full,small,large,Japanese,fish,SET,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,full,hungry
43-15-normal,43,15,1,normal,small,large,Japanese,fish,SET,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,normal,hungry
43-15-hungry,43,15,0,hungry,small,large,Japanese,fish,SET,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,NA,hungry
43-11-hungry,43,11,0,hungry,large,large,Japanese,none,DON,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,NA,hungry
43-11-full,43,11,1,full,large,large,Japanese,none,DON,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,full,hungry
43-11-normal,43,11,1,normal,large,large,Japanese,none,DON,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,normal,hungry
43-9-full,43,9,1,full,small,large,Japanese,none,MEN,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,full,hungry
43-9-hungry,43,9,0,hungry,small,large,Japanese,none,MEN,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,NA,hungry
43-9-normal,43,9,1,normal,small,large,Japanese,none,MEN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,normal,hungry
43-2-normal,43,2,1,normal,large,large,Japanese,beef,SET,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,normal,hungry
43-2-full,43,2,1,full,large,large,Japanese,beef,SET,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,full,hungry
43-2-hungry,43,2,0,hungry,large,large,Japanese,beef,SET,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,30-34,normal,normal,1,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,1,1,1,1,1,3,1,3,1,3,3,1,1,3,3,1,1,3,3,1,1,2,3,1,2,2,3,NA,hungry
46-4-normal,46,4,1,normal,large,small,Japanese,fish,DON,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,normal,full
46-4-hungry,46,4,1,hungry,large,small,Japanese,fish,DON,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,hungry,full
46-4-full,46,4,0,full,large,small,Japanese,fish,DON,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,NA,full
46-9-normal,46,9,1,normal,small,large,Japanese,none,MEN,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,normal,full
46-9-hungry,46,9,1,hungry,small,large,Japanese,none,MEN,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,hungry,full
46-9-full,46,9,0,full,small,large,Japanese,none,MEN,5,4,2,2,2,2,4,2,1,3,2,2,5,2,2,2,2,2,2,2,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,NA,full
46-12-normal,46,12,1,normal,small,small,Western,none,MEN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,normal,full
46-12-hungry,46,12,1,hungry,small,small,Western,none,MEN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,hungry,full
46-12-full,46,12,0,full,small,small,Western,none,MEN,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,NA,full
46-15-normal,46,15,1,normal,small,large,Japanese,fish,SET,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,normal,full
46-15-hungry,46,15,1,hungry,small,large,Japanese,fish,SET,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,hungry,full
46-15-full,46,15,0,full,small,large,Japanese,fish,SET,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-24,normal,light,10,4,5,2,2,2,1,1,2,4,2,2,2,5,6,5,1,2,2,1,1,2,5,4,1,1,2,4,2,2,4,4,2,2,2,1,4,2,2,1,2,4,1,2,3,2,1,1,NA,full
