65,21,2,7,19,14,1
273,576,5,7,19,17,1
168,26,2,7,19,13,1
97,16,5,7,10,13,1
89,168,5,8,19,19,1
505,249,5,7,19,13,1
629,237,1,8,19,17,1
194,16,5,8,19,17,1
452,16,5,7,19,13,1
753,5,5,7,10,17,1
120,197,0,7,19,14,1
106,59,2,7,19,17,1
323,5,3,7,19,17,1
296,25,5,7,19,17,1
338,237,1,7,9,17,1
87,17,5,8,19,16,1
14,40,1,8,19,13,1
45,39,3,7,19,17,1
272,349,5,8,19,17,1
102,33,4,7,10,13,1
214,25,4,8,19,13,1
87,1543,4,7,19,16,1
34,29,5,8,19,16,1
194,99,1,8,9,17,1
41,374,1,7,19,17,1
5,11,6,8,10,17,1
295,65,6,7,19,17,1
158,9,4,8,19,17,1
195,1824,0,8,19,16,1
153,346,5,7,19,13,1
85,195,4,8,19,17,1
273,252,6,7,19,13,1
338,5,5,8,10,17,1
242,33,5,8,19,13,1
400,25,3,7,19,17,1
246,16,5,8,19,19,1
26,21,4,8,19,17,1
757,16,5,7,9,17,1
339,21,3,7,19,11,1
239,143,1,7,19,16,1
168,25,2,7,19,14,1
178,25,5,8,10,13,1
312,17,5,7,19,17,1
167,11,5,8,19,11,1
289,9,2,8,19,17,1
151,374,2,8,19,17,1
240,1471,5,7,9,16,1
172,35,4,8,19,17,1
245,483,5,7,19,13,1
135,16,6,7,10,17,1
348,1569,1,8,10,17,1
134,102,3,7,9,13,1
108,173,5,7,10,17,1
269,16,5,7,19,17,1
88,747,3,7,19,17,1
165,33,1,7,19,11,1
240,25,5,7,9,17,1
197,227,3,7,19,13,1
53,16,5,8,19,17,1
86,322,4,7,19,17,1
308,102,6,7,19,17,1
71,497,1,8,10,13,1
117,181,3,7,19,17,1
87,2009,1,7,19,19,1
405,831,5,7,19,17,1
128,5,3,8,19,11,1
215,21,4,7,19,17,1
52,40,5,7,19,19,1
110,102,5,8,19,13,1
158,1105,5,7,19,17,1
255,49,1,7,19,17,1
222,21,0,7,10,13,1
379,266,4,8,19,17,1
188,99,5,7,10,17,1
3,319,5,7,19,13,1
33,95,6,7,19,11,1
189,9,6,7,19,17,1
194,103,3,7,19,14,1
2,16,5,7,10,13,1
33,2010,2,7,19,11,1
218,33,3,8,19,17,1
200,2011,5,8,19,17,1
26,136,2,8,19,17,1
22,150,5,7,19,17,1
172,17,6,7,10,13,1
126,16,6,7,19,17,1
216,17,1,7,9,17,1
108,25,1,7,10,19,1
97,25,1,7,10,11,1
311,40,6,7,19,13,1
296,640,4,8,10,13,1
174,22,5,8,19,13,1
8,1336,2,7,19,17,1
249,2012,6,7,10,17,1
198,2014,4,8,10,16,1
377,132,3,8,19,17,1
23,74,5,7,19,17,1
26,22,4,8,19,17,1
60,25,6,7,10,13,1
236,2015,1,7,19,13,1
340,11,3,7,19,13,1
260,16,6,7,10,11,1
352,25,4,7,19,13,1
569,1872,6,7,19,17,1
128,16,5,7,19,17,1
155,517,2,7,19,17,1
49,39,3,7,10,13,1
185,17,6,7,19,17,1
85,1196,1,8,19,16,1
261,83,1,7,19,17,1
206,110,0,7,10,17,1
547,8,3,7,19,19,1
302,255,5,8,19,19,1
383,181,5,7,19,13,1
46,1464,3,7,19,17,1
116,178,5,7,19,19,1
391,9,1,7,19,13,1
758,16,3,7,19,19,1
238,1931,1,8,19,19,1
65,29,2,7,19,14,1
89,45,2,8,19,16,1
33,74,3,7,19,11,1
210,197,3,7,19,17,1
127,229,1,8,9,14,1
28,17,3,7,19,17,1
232,25,5,8,19,17,1
71,26,3,7,10,17,1
405,436,5,7,19,17,1
25,1177,1,7,19,13,1
108,25,3,8,10,17,1
75,371,2,8,10,17,1
378,1028,5,8,10,17,1
209,311,3,7,19,13,1
91,73,3,8,19,12,1
210,16,1,7,19,17,1
121,229,6,7,19,17,1
80,65,5,7,19,13,1
175,25,5,7,19,19,1
108,82,2,8,10,19,1
496,402,3,7,19,19,1
43,3,5,7,19,17,1
195,188,2,8,19,13,1
80,2016,6,8,10,17,1
16,223,1,7,19,17,1
144,727,2,8,19,13,1
200,25,5,8,19,17,1
117,5,3,7,19,17,1
181,21,1,7,19,13,1
212,20,2,7,19,13,1
33,16,5,7,19,11,1
14,727,4,7,19,13,1
181,33,1,7,19,13,1
51,78,2,7,19,17,1
157,141,1,7,19,13,1
89,17,5,7,19,17,1
279,862,1,7,19,17,1
71,16,5,8,19,16,1
6,305,4,7,19,17,1
101,41,5,7,19,13,1
235,1088,3,7,19,19,1
114,1786,3,7,10,19,1
48,38,5,8,10,13,1
90,67,4,8,9,16,1
188,0,4,8,19,13,1
321,5,2,8,19,17,1
215,551,1,7,19,11,1
212,908,6,8,19,13,1
326,9,3,8,19,13,1
165,33,1,8,19,11,1
244,2018,5,8,19,19,1
245,2019,4,8,19,11,1
745,752,4,8,19,13,1
34,16,4,7,19,16,1
143,21,4,8,19,19,1
561,16,5,8,19,17,1
133,28,3,8,19,17,1
370,1315,5,8,19,13,1
116,178,5,8,19,17,1
310,931,2,7,19,17,1
99,40,0,7,19,11,1
114,1786,3,7,10,13,1
158,577,5,7,19,11,1
138,1690,5,8,19,16,1
157,33,2,7,19,13,1
256,97,5,8,19,19,1
81,9,3,8,19,17,1
167,21,2,7,19,17,1
310,377,2,7,19,13,1
293,433,5,7,19,16,1
350,363,5,7,19,19,1
426,127,2,7,19,13,1
23,26,5,7,19,17,1
130,247,3,7,19,11,1
183,17,6,7,19,16,1
110,722,5,8,19,13,1
185,743,6,7,10,17,1
34,1911,0,7,19,17,1
9,10,5,8,19,19,1
250,5,1,7,19,19,1
359,103,0,7,19,17,1
87,25,6,7,19,17,1
37,16,5,8,19,17,1
143,16,0,7,19,14,1
222,21,1,7,19,13,1
459,2020,1,8,19,13,1
723,17,5,7,10,13,1
89,45,3,7,19,17,1
282,28,3,7,19,11,1
136,103,1,7,19,17,1
80,21,3,7,19,13,1
426,88,5,8,19,13,1
144,33,3,8,19,17,1
169,2021,2,7,19,13,1
113,377,1,7,10,17,1
134,244,4,7,10,16,1
97,916,1,7,19,17,1
5,1287,3,7,10,17,1
106,835,3,8,19,16,1
32,21,6,7,19,13,1
189,21,3,7,19,17,1
165,16,3,8,19,17,1
117,25,2,7,19,13,1
151,2022,5,7,19,11,1
291,17,3,7,19,17,1
77,102,2,7,19,11,1
271,353,2,8,19,11,1
38,33,6,8,9,17,1
43,17,3,8,19,17,1
33,2023,2,7,19,11,1
208,262,5,8,19,17,1
130,567,5,7,19,13,1
144,209,5,8,19,17,1
272,526,4,8,19,13,1
200,379,5,8,19,17,1
126,1055,4,7,10,17,1
199,863,6,8,19,16,1
136,103,3,8,19,19,1
213,16,3,7,19,17,1
167,39,1,7,19,17,1
28,699,0,7,9,17,1
163,5,4,7,19,19,1
167,25,6,7,19,11,1
106,1454,3,8,19,17,1
44,5,1,7,19,13,1
10,374,1,8,19,13,1
24,17,2,8,19,13,1
86,0,3,8,19,16,1
37,1212,5,8,19,13,1
134,99,3,7,19,13,1
41,1271,5,8,19,13,1
391,2025,5,8,19,16,1
117,1017,5,8,19,17,1
10,1290,2,7,19,19,1
88,772,1,7,19,17,1
354,178,5,7,19,13,1
502,873,2,8,19,17,1
167,5,4,7,19,17,1
43,358,4,7,19,13,1
71,111,5,8,19,16,1
74,441,2,8,9,17,1
114,21,5,7,19,13,1
57,44,3,7,10,13,1
68,5,2,7,10,13,1
85,195,5,7,19,13,1
138,1933,3,7,19,13,1
71,16,5,8,10,17,1
464,21,2,7,19,13,1
161,3,1,7,19,17,1
321,14,1,8,19,17,1
28,17,1,7,9,16,1
673,16,2,7,19,16,1
156,1222,4,8,10,17,1
377,957,2,7,19,17,1
452,16,3,7,19,13,1
331,2026,4,8,19,17,1
65,40,2,7,19,17,1
45,962,3,7,19,17,1
130,318,3,7,19,17,1
89,25,2,8,19,17,1
348,5,2,7,9,17,1
4,1200,5,7,10,16,1
71,1479,1,8,10,17,1
361,2027,5,8,19,13,1
245,21,3,7,19,16,1
43,358,1,7,10,17,1
195,780,6,7,19,17,1
32,5,1,7,19,13,1
127,1449,2,8,9,19,1
25,547,6,7,19,13,1
142,17,2,7,10,13,1
527,126,5,7,19,17,1
87,385,2,7,19,17,1
284,25,4,8,10,17,1
41,25,5,7,19,17,1
148,16,3,7,19,19,1
106,835,1,8,10,16,1
110,200,5,8,19,16,1
138,16,6,7,19,13,1
218,33,6,8,19,13,1
80,106,2,7,9,17,1
120,97,5,7,19,13,1
138,11,3,7,19,17,1
138,167,4,7,19,13,1
245,78,0,7,19,17,1
222,16,1,7,19,13,1
291,269,5,7,19,19,1
33,196,2,7,19,16,1
44,5,4,8,19,17,1
41,25,5,7,19,13,1
692,33,3,7,19,17,1
30,686,5,8,19,17,1
77,14,2,7,19,16,1
144,33,3,7,19,13,1
32,16,5,7,10,13,1
91,21,3,7,10,16,1
360,21,1,7,9,17,1
37,17,1,8,19,17,1
200,1092,5,8,19,17,1
5,5,2,8,10,13,1
85,168,1,8,19,14,1
257,566,3,7,19,13,1
163,14,2,7,19,17,1
37,1212,5,8,19,17,1
80,450,6,7,19,17,1
541,228,1,7,19,17,1
37,9,1,7,19,13,1
240,870,2,8,9,16,1
71,1187,3,7,19,17,1
385,21,0,8,10,17,1
106,5,1,8,10,17,1
51,31,5,8,19,17,1
170,582,2,8,19,17,1
352,2030,6,7,19,13,1
76,16,3,7,19,17,1
14,21,2,8,19,13,1
77,251,1,7,9,14,1
257,301,6,7,19,17,1
199,25,3,7,19,13,1
385,20,3,7,19,17,1
31,88,5,7,19,17,1
209,552,1,8,19,13,1
85,950,1,8,19,16,1
477,348,0,8,19,17,1
154,16,2,7,19,16,1
156,97,4,8,10,17,1
242,2031,2,8,19,11,1
42,21,5,7,19,19,1
85,63,5,7,19,13,1
51,5,3,7,10,17,1
45,277,3,7,19,13,1
254,752,5,7,19,13,1
8,305,5,7,19,13,1
315,890,2,7,19,19,1
168,5,0,7,19,11,1
65,29,3,7,19,14,1
70,274,3,7,19,19,1
147,89,2,7,19,17,1
398,3,5,8,19,13,1
185,11,3,7,10,19,1
59,16,6,7,19,17,1
39,26,1,7,19,16,1
401,11,5,7,10,17,1
199,169,3,7,19,14,1
75,77,5,7,10,13,1
232,20,6,8,19,17,1
4,102,5,7,9,13,1
363,256,1,7,19,19,1
235,20,1,7,19,19,1
468,3,1,7,19,14,1
180,319,5,7,19,17,1
18,25,2,7,19,13,1
327,3,5,7,19,18,1
242,33,1,8,19,13,1
67,11,3,7,10,17,1
344,677,5,7,19,19,1
3,3,1,7,19,13,1
378,478,6,8,19,13,1
239,205,3,7,19,19,1
67,5,5,8,19,17,1
592,65,5,8,19,17,1
212,486,6,8,19,13,1
12,849,3,7,19,17,1
252,16,6,8,19,13,1
218,33,3,7,19,17,1
59,301,1,7,19,16,1
275,1160,1,7,10,13,1
164,16,3,8,19,19,1
314,0,1,8,19,17,1
69,16,3,7,19,11,1
2,78,5,8,10,17,1
114,21,4,7,19,13,1
343,71,6,8,19,17,1
292,16,1,7,19,19,1
330,370,1,7,19,19,1
85,195,1,7,19,16,1
174,35,5,8,19,13,1
107,964,5,7,19,13,1
144,78,3,7,19,13,1
147,5,4,8,19,13,1
97,9,3,7,10,16,1
407,187,5,8,19,13,1
158,69,4,8,19,17,1
117,80,5,8,19,17,1
348,5,5,7,9,13,1
91,25,0,7,19,16,1
42,11,2,7,19,17,1
279,221,1,7,19,17,1
35,1246,5,7,19,17,1
169,1295,3,8,19,17,1
133,618,4,8,19,17,1
193,227,1,7,19,19,1
33,552,2,7,19,13,1
179,0,1,7,19,11,1
198,200,3,7,10,16,1
131,172,3,7,19,17,1
463,39,2,7,19,17,1
257,36,3,7,19,13,1
108,9,3,8,10,17,1
71,16,3,8,10,16,1
215,2033,0,7,19,11,1
760,44,1,7,19,13,1
76,16,3,8,19,13,1
193,415,4,7,19,19,1
110,194,3,8,19,11,1
99,33,5,7,19,17,1
186,21,5,7,19,17,1
77,102,4,7,9,11,1
76,5,3,7,19,17,1
278,16,4,8,19,17,1
8,1190,3,8,10,14,1
313,379,2,7,19,17,1
117,586,5,8,19,17,1
33,39,6,7,19,13,1
68,21,1,7,19,17,1
51,31,1,8,19,13,1
212,275,4,7,19,13,1
276,374,1,7,19,17,1
99,552,6,7,19,11,1
193,25,5,7,19,19,1
292,342,0,7,19,19,1
526,379,3,7,19,17,1
363,33,6,7,19,17,1
329,1119,5,7,19,13,1
133,9,3,8,10,19,1
199,21,3,8,19,16,1
23,25,1,7,19,17,1
594,347,3,7,10,13,1
86,0,1,7,19,17,1
68,35,1,7,19,17,1
59,3,2,7,19,14,1
74,25,3,8,10,11,1
168,5,4,8,19,11,1
45,136,5,7,19,19,1
579,197,6,8,10,17,1
238,206,5,8,19,19,1
111,43,5,7,19,19,1
243,21,1,7,19,17,1
408,65,5,7,19,17,1
128,5,5,8,19,11,1
673,374,1,7,19,17,1
6,155,1,7,9,17,1
265,25,2,7,19,17,1
29,22,3,7,19,17,1
384,311,1,7,19,19,1
180,1918,1,8,19,17,1
131,16,3,7,19,19,1
347,311,3,8,19,17,1
310,209,3,7,19,13,1
432,526,3,7,19,17,1
363,33,1,7,19,14,1
65,29,6,7,19,17,1
131,475,3,7,19,14,1
24,371,0,7,10,17,1
423,1133,5,8,19,13,1
85,63,2,8,19,17,1
240,78,0,7,9,13,1
34,11,6,7,19,16,1
271,16,2,8,19,13,1
248,0,3,7,19,11,1
212,2034,5,8,19,17,1
105,492,3,8,19,17,1
287,83,4,7,19,19,1
110,722,3,7,19,13,1
167,11,5,7,19,17,1
185,402,0,8,19,16,1
212,102,5,8,19,19,1
361,2007,3,7,19,13,1
42,21,4,7,19,17,1
130,237,1,7,19,13,1
377,5,1,7,19,11,1
77,25,0,7,19,17,1
130,123,3,7,19,17,1
77,2035,2,7,19,19,1
260,33,6,7,10,17,1
414,5,2,7,19,17,1
54,5,1,7,19,13,1
158,577,3,7,19,13,1
86,25,5,7,19,13,1
352,68,6,7,19,13,1
3,21,5,8,19,13,1
39,26,6,7,10,13,1
248,0,1,7,19,17,1
257,301,3,7,19,17,1
291,269,1,8,19,13,1
183,153,6,7,19,17,1
441,28,6,7,19,19,1
382,1733,6,8,19,17,1
3,21,0,7,19,17,1
6,242,5,8,19,13,1
35,16,3,7,19,13,1
54,42,4,8,19,17,1
235,20,4,7,19,19,1
108,82,2,8,10,19,1
157,33,5,7,19,17,1
57,33,3,7,10,13,1
148,9,2,7,19,19,1
293,11,5,7,19,17,1
138,5,2,7,19,17,1
230,138,3,7,19,13,1
369,708,4,7,19,19,1
97,25,6,8,10,19,1
130,290,3,7,19,13,1
153,122,6,7,19,13,1
97,21,6,7,10,13,1
516,350,3,7,19,19,1
153,16,2,8,19,13,1
265,374,3,8,19,17,1
568,58,6,8,10,17,1
97,318,5,8,19,11,1
423,226,5,8,19,13,1
380,155,3,8,19,19,1
222,21,2,7,19,19,1
2,11,5,8,10,17,1
295,65,1,7,19,16,1
638,25,5,7,19,13,1
213,15,5,8,19,19,1
128,1365,5,7,19,17,1
382,65,5,8,19,19,1
75,65,1,7,19,19,1
428,25,6,8,10,17,1
448,2036,3,7,19,17,1
71,16,1,8,19,19,1
271,2037,5,7,19,13,1
348,747,5,7,9,13,1
434,16,6,8,10,11,1
377,5,1,7,19,17,1
223,148,0,7,19,17,1
38,33,0,7,9,17,1
213,429,5,8,19,17,1
125,263,3,7,9,17,1
113,23,2,7,19,17,1
196,718,3,8,19,13,1
140,1534,6,7,19,19,1
38,314,5,7,19,17,1
174,214,6,7,10,13,1
200,48,6,8,19,17,1
194,114,1,8,19,17,1
85,195,4,8,19,13,1
74,1700,6,8,10,11,1
110,17,5,8,19,11,1
147,112,2,7,19,17,1
130,234,1,7,19,13,1
106,59,2,7,19,17,1
75,301,2,7,19,17,1
87,254,6,8,19,17,1
126,16,4,7,19,13,1
85,63,3,8,19,17,1
64,21,3,7,19,13,1
214,69,2,8,19,17,1
187,21,1,7,19,17,1
65,89,5,8,19,17,1
56,49,3,7,19,17,1
144,54,6,7,19,13,1
282,21,3,7,19,13,1
39,40,1,7,19,17,1
21,552,1,7,9,17,1
45,962,3,7,19,17,1
43,9,3,7,19,13,1
252,573,1,8,19,17,1
403,5,5,7,19,19,1
68,21,5,7,19,17,1
5,508,5,7,10,13,1
761,127,2,7,10,13,1
168,5,6,7,19,17,1
148,16,3,8,19,19,1
222,21,4,8,19,13,1
218,17,6,7,19,16,1
248,103,4,8,19,17,1
245,483,3,7,19,14,1
135,16,3,7,19,17,1
475,167,3,7,19,13,1
183,141,6,8,19,19,1
363,2038,1,8,19,11,1
32,49,1,7,19,17,1
181,21,4,8,19,17,1
238,33,5,7,19,19,1
218,25,2,7,19,17,1
215,1899,4,7,19,13,1
428,21,5,7,10,17,1
228,1144,2,7,10,17,1
136,21,4,7,19,13,1
215,1258,3,7,19,11,1
60,615,6,7,10,13,1
206,279,1,8,19,17,1
44,39,5,8,10,17,1
71,45,1,7,19,19,1
423,272,5,8,19,13,1
45,1165,5,7,19,17,1
412,5,0,7,19,19,1
28,2039,3,7,19,17,1
7,3,1,8,19,11,1
671,5,6,8,10,13,1
91,78,6,7,10,12,1
154,2040,4,7,19,17,1
98,16,1,8,19,11,1
11,44,1,7,19,19,1
172,21,5,8,19,13,1
170,582,2,7,10,16,1
358,11,3,8,19,13,1
314,56,6,7,19,19,1
126,148,3,8,19,13,1
72,28,1,7,19,19,1
13,16,2,7,19,17,1
4,97,2,7,9,14,1
105,755,5,7,19,13,1
190,1611,1,8,19,17,1
505,2041,5,7,19,13,1
110,722,5,7,19,16,1
185,402,0,8,19,17,1
51,11,5,7,19,17,1
22,40,3,8,19,17,1
420,11,5,7,19,17,1
25,48,0,7,19,13,1
157,2042,2,8,19,13,1
91,11,1,7,19,16,1
107,492,3,7,19,17,1
92,1382,4,8,19,17,1
14,17,3,7,19,16,1
32,49,0,7,19,13,1
174,9,5,7,19,17,1
5,21,2,7,10,17,1
644,114,1,8,19,13,1
214,23,1,7,19,17,1
99,556,3,7,19,11,1
407,1107,4,8,19,13,1
45,1310,5,8,19,17,1
97,1764,0,7,10,11,1
16,1334,6,7,19,19,1
308,9,1,8,19,19,1
138,74,4,8,19,16,1
307,2043,5,7,19,17,1
263,20,3,7,19,17,1
158,9,1,7,19,17,1
273,65,3,7,19,19,1
762,25,0,7,10,13,1
354,71,3,7,19,13,1
113,21,1,7,19,17,1
113,21,5,7,9,17,1
131,172,5,7,19,17,1
239,209,1,7,19,16,1
7,31,1,8,19,13,1
5,5,6,8,10,17,1
71,497,5,7,19,13,1
213,16,5,7,19,13,1
179,16,3,7,19,13,1
97,16,6,8,10,16,1
468,48,1,7,19,14,1
759,414,2,8,19,17,1
91,414,5,7,19,12,1
349,1075,1,7,10,17,1
13,168,0,7,19,19,1
223,627,1,7,19,13,1
230,167,3,7,19,17,1
252,5,5,8,9,16,1
130,534,1,7,19,13,1
41,251,5,8,19,17,1
236,40,6,8,19,17,1
172,0,1,7,10,17,1
257,837,6,7,19,17,1
389,786,3,7,10,13,1
476,17,2,7,19,14,1
648,44,3,7,19,17,1
37,320,5,8,19,16,1
138,16,6,8,19,17,1
73,19,5,7,19,19,1
155,1163,4,8,10,17,1
26,49,4,7,19,19,1
50,5,5,8,19,11,1
144,33,2,8,19,17,1
293,26,3,7,19,17,1
411,808,3,7,19,19,1
4,115,5,8,19,14,1
155,123,3,8,19,13,1
24,371,1,8,10,11,1
64,40,1,7,10,13,1
168,251,3,8,19,17,1
23,16,5,8,19,17,1
130,950,2,7,19,13,1
33,3,6,7,19,17,1
152,121,2,7,19,13,1
71,1187,1,7,19,13,1
45,277,5,7,19,13,1
153,347,5,7,19,13,1
378,138,6,8,19,13,1
126,136,5,8,19,17,1
391,701,4,8,19,16,1
298,2044,0,8,10,17,1
97,16,3,8,10,11,1
172,21,2,7,10,14,1
209,53,5,8,19,13,1
147,5,5,8,19,17,1
78,56,6,7,19,17,1
64,21,2,8,19,17,1
321,16,0,7,19,13,1
41,69,5,8,19,17,1
135,197,6,7,10,13,1
95,2045,3,8,19,13,1
57,33,2,7,10,19,1
215,17,1,7,19,11,1
86,1325,2,7,19,11,1
51,474,3,8,10,17,1
93,2046,1,7,19,12,1
161,757,2,7,19,17,1
85,3,1,8,19,13,1
155,5,5,8,19,17,1
74,16,1,7,10,11,1
77,25,3,7,19,11,1
140,384,6,7,19,19,1
260,16,6,7,10,17,1
240,2047,5,7,9,17,1
194,103,6,8,10,17,1
370,16,5,7,19,11,1
50,16,1,7,19,17,1
313,322,0,7,19,17,1
143,0,3,7,19,13,1
14,21,2,8,19,13,1
43,31,2,7,19,16,1
421,2048,2,7,19,17,1
355,301,3,7,19,13,1
67,38,2,8,19,19,1
127,229,1,8,9,17,1
176,78,4,7,19,19,1
518,2049,1,8,9,17,1
174,35,5,7,10,17,1
245,483,1,7,19,11,1
4,106,5,8,9,17,1
763,146,5,7,19,17,1
130,33,3,7,19,11,1
75,53,3,7,10,19,1
52,184,6,7,19,13,1
32,27,4,7,9,17,1
106,59,1,8,19,13,1
214,5,6,7,19,17,1
33,16,1,7,19,19,1
60,25,3,7,19,13,1
60,21,6,8,10,16,1
291,269,5,7,19,13,1
187,266,3,7,19,17,1
120,637,4,8,19,19,1
260,523,1,7,9,13,1
78,247,3,7,19,17,1
43,78,3,8,19,17,1
408,16,1,7,19,17,1
743,200,3,7,19,19,1
8,305,2,8,10,13,1
378,290,5,8,19,17,1
185,402,2,8,19,16,1
175,256,6,7,19,19,1
764,78,0,7,19,17,1
391,480,3,7,19,13,1
7,2051,1,7,19,13,1
215,829,4,7,19,13,1
495,44,4,7,19,19,1
20,16,6,8,10,13,1
296,640,5,8,10,17,1
82,65,5,7,19,13,1
71,111,5,7,10,13,1
32,27,2,7,9,13,1
331,298,0,8,19,17,1
143,39,5,7,19,17,1
215,2052,1,7,19,13,1
143,39,4,8,19,17,1
54,31,1,8,19,13,1
175,256,4,8,19,13,1
275,103,5,7,19,14,1
541,275,1,7,19,17,1
87,25,5,8,19,17,1
175,2053,6,7,19,19,1
193,16,4,7,19,19,1
310,9,2,8,19,14,1
309,5,1,7,19,18,1
257,301,3,7,19,19,1
97,25,0,8,10,17,1
120,1696,6,8,19,16,1
400,575,3,7,19,18,1
279,319,3,7,19,17,1
271,78,2,7,19,19,1
80,450,3,8,19,12,1
248,16,2,7,19,11,1
92,9,5,7,19,19,1
354,5,1,7,19,13,1
43,25,2,7,19,17,1
77,251,4,7,9,17,1
56,21,0,8,19,13,1
109,16,6,8,19,13,1
194,99,6,7,19,14,1
272,33,6,7,19,11,1
137,1357,3,8,19,11,1
71,16,1,7,19,19,1
97,65,5,7,10,17,1
38,2055,3,8,9,17,1
239,25,3,7,19,17,1
11,44,3,7,19,19,1
97,21,1,7,19,11,1
242,978,5,7,19,17,1
2,39,1,8,10,17,1
17,25,1,7,19,17,1
87,16,5,8,19,16,1
303,1562,0,7,9,13,1
766,25,3,7,9,17,1
320,5,2,7,19,13,1
385,2056,5,8,10,17,1
464,11,5,7,19,13,1
547,603,6,8,19,19,1
80,59,5,8,10,13,1
348,5,5,8,10,17,1
262,98,3,7,19,17,1
466,2057,3,8,19,13,1
72,686,0,7,19,19,1
47,155,1,7,19,17,1
5,65,2,7,10,17,1
52,40,0,8,19,13,1
41,77,5,8,19,13,1
72,9,3,7,19,19,1
89,10,3,7,19,17,1
485,688,3,7,19,17,1
45,5,3,7,19,13,1
156,706,5,8,19,17,1
310,9,1,8,19,14,1
308,16,5,7,19,13,1
153,230,3,8,19,13,1
23,17,2,7,19,17,1
269,138,3,8,19,17,1
51,78,4,7,19,17,1
246,21,3,8,19,19,1
155,2058,4,8,10,17,1
239,25,3,7,19,19,1
248,80,6,7,19,17,1
91,69,5,8,19,12,1
161,141,3,7,19,17,1
126,9,6,7,10,13,1
102,799,5,8,10,13,1
126,548,4,7,19,13,1
110,722,5,8,19,16,1
330,1633,1,7,19,19,1
25,508,5,7,19,13,1
485,135,3,7,19,17,1
563,1241,4,8,19,13,1
181,33,0,7,19,17,1
252,16,5,8,10,17,1
159,127,5,7,19,11,1
155,425,4,8,10,17,1
12,44,6,8,10,11,1
235,197,3,7,19,19,1
389,640,6,7,10,17,1
296,1723,3,7,19,17,1
98,95,3,8,19,11,1
108,16,1,8,10,17,1
8,17,4,7,19,14,1
130,31,1,7,19,13,1
91,492,2,7,10,12,1
269,552,2,8,19,17,1
330,44,4,8,19,19,1
111,65,6,7,19,19,1
389,640,6,7,10,19,1
371,98,5,7,19,16,1
299,54,5,7,19,13,1
383,655,6,7,19,13,1
640,39,5,8,19,17,1
91,335,1,8,19,12,1
247,17,5,8,19,13,1
399,38,3,8,9,17,1
56,49,1,7,19,19,1
4,8,5,8,19,13,1
31,21,3,7,9,17,1
99,309,3,7,19,17,1
50,793,2,8,19,17,1
355,25,1,7,19,13,1
91,16,5,7,10,17,1
184,296,2,7,10,13,1
200,39,3,8,19,17,1
12,58,3,7,10,11,1
37,313,5,8,19,17,1
254,925,5,7,10,17,1
340,65,0,7,19,13,1
138,16,1,7,19,17,1
210,371,6,7,19,17,1
223,105,2,8,19,17,1
451,353,2,8,19,13,1
200,842,1,7,19,17,1
302,155,0,7,19,17,1
230,1242,3,7,19,13,1
349,58,4,7,19,16,1
639,31,1,7,19,13,1
391,242,2,7,19,13,1
188,9,1,7,10,13,1
74,16,2,8,9,14,1
117,16,2,7,19,17,1
648,178,3,7,19,17,1
428,33,5,7,19,13,1
117,275,5,8,19,13,1
579,2062,5,7,10,17,1
10,114,5,7,19,13,1
204,305,6,7,19,13,1
407,560,4,8,19,13,1
401,11,5,8,10,13,1
138,371,6,7,19,19,1
204,536,5,8,19,13,1
4,2063,3,7,9,14,1
42,5,1,7,19,13,1
80,209,6,8,10,17,1
64,5,3,7,9,17,1
422,5,5,7,19,13,1
87,16,2,7,19,11,1
163,14,3,8,19,13,1
8,305,1,7,10,13,1
302,17,5,8,19,17,1
85,2064,1,8,19,13,1
361,2007,0,8,19,13,1
74,16,4,7,19,17,1
52,65,4,7,19,17,1
359,5,5,7,19,17,1
126,16,3,7,19,13,1
338,5,5,7,9,16,1
85,218,1,8,19,17,1
215,242,1,7,19,17,1
355,2065,5,8,19,17,1
172,35,3,7,19,13,1
33,1507,6,7,19,13,1
44,11,3,7,9,13,1
133,9,5,8,19,16,1
74,25,6,7,10,17,1
87,14,3,7,19,16,1
252,16,3,7,10,17,1
215,1938,5,7,19,17,1
4,5,5,7,9,16,1
91,5,1,7,19,19,1
229,195,2,7,19,13,1
71,2066,3,8,10,17,1
98,323,3,8,19,11,1
108,25,3,8,19,16,1
313,3,0,7,19,17,1
13,11,5,8,19,13,1
244,213,5,7,19,19,1
184,16,2,7,19,19,1
4,102,3,7,9,14,1
185,272,1,7,19,16,1
436,14,3,7,19,17,1
144,16,1,8,19,19,1
331,923,4,7,19,13,1
195,1136,6,8,19,16,1
768,229,5,7,19,13,1
157,552,4,7,19,17,1
276,5,6,7,19,17,1
175,256,3,7,19,19,1
85,20,5,7,19,16,1
297,33,1,7,19,13,1
167,116,1,7,19,17,1
411,347,3,7,19,19,1
377,246,1,7,19,17,1
235,20,2,7,19,19,1
45,234,5,7,19,13,1
135,106,3,7,19,17,1
106,59,5,7,10,13,1
161,1496,3,7,19,17,1
412,5,3,7,19,19,1
2,11,2,7,19,13,1
377,192,3,8,19,17,1
717,21,6,7,19,11,1
183,153,6,7,10,17,1
8,305,1,8,19,13,1
361,1211,3,8,19,13,1
170,40,3,7,10,17,1
12,338,6,8,10,11,1
130,318,3,7,19,11,1
165,1445,0,7,19,11,1
56,934,4,8,19,17,1
117,39,3,7,19,13,1
19,319,2,8,19,17,1
86,21,3,7,19,16,1
141,526,4,7,19,16,1
